Drug,Pearson_Correlation,Label,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,Phi,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SPS,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Nhpyrrole,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_guanido,fr_halogen,fr_imidazole,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitro,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_pyridine,fr_thiazole,fr_thiophene,fr_unbrch_alkane,qed
ATIPRIMOD (BRD:BRD-K38527262-300-01-0),0.1823987361263149,1,2.985231467,1.763606655,331.8790776,17.46840904,17.20813569,17.20813569,11.60634399,11.05422085,11.05422085,8.906583985,8.906583985,7.29246925,7.29246925,5.680793644,5.680793644,0.0,0.0,0.0,10.82998094,0.0,103.4767547,0.0,0.0,37.49476826,0.0,0.833333333,1.458333333,2.0,1.0,-0.08,24,292.256,277984.7542,20.23458613,9.571588644,5.207682322,151.9110405,2.787838719,2.787838719,0.694625614,0.694625614,5.571,106.612,336.608,0,2,1,1,2,0,0,0,0,0,0,2,0,2,1,10,1,1,2,1,142,9.799819462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.53659204,94.92033595,6.544756406,0.0,8.069880617,2,0.0,0.0,0.0,9.799819462,10.82998094,91.90316503,39.26853844,0.0,0.0,23.375,0.0,0.0,0.0,0.0,49.0683579,0.0,10.82998094,91.90316503,0.0,0.0,0.0,6.48,0.0,0.0,5.353611843,0.0,1.407843117,0.0,0.0,14.60413139,17.13441365,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514284214
PITAVASTATIN (BRD:BRD-K75958547-238-01-0),0.1839849634867617,1,3.5637711,1.789369935,1122.320202,21.95745468,16.90904777,16.90904777,14.91872399,10.36785381,10.36785381,7.997887578,7.997887578,5.46538106,5.46538106,3.859459894,3.859459894,24.59805969,19.39800702,12.23804246,5.917906046,46.12885065,12.13273414,24.28477435,24.26546827,0.0,10.09050592,1.129032258,1.838709677,2.516129032,0.28,-3.09,31,397.276,16927884.22,21.15384033,8.956996688,4.979136392,179.0535556,13.57525415,13.57525415,0.07494712,-1.133009308,4.5181,117.0294,421.468,3,5,1,0,1,0,2,1,3,2,0,4,3,6,1,8,1,0,1,0,160,15.31958218,5.817220841,0.0,0.0,0.0,5.969305288,9.778515705,4.390415048,0.0,0.0,42.48387556,36.60419594,28.85185487,29.83938311,6.11209283,4,24.50453442,22.94825033,0.0,4.983978521,0.0,43.80912531,0.0,71.68155698,11.12690298,15.96774194,0.0,4.390415048,0.0,0.0,38.48079877,4.794537184,5.817220841,42.85857202,54.60695665,0.0,28.10584802,90.65,13.57525415,0.0,15.63756245,29.88394541,4.425400017,-1.097515745,14.10824925,2.800437795,0.0,0.0,1,2,2,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.497585264
PITAVASTATIN (BRD:BRD-K75958547-238-04-9),0.1852781411170293,1,3.5637711,1.789369935,1122.320202,21.95745468,16.90904777,16.90904777,14.91872399,10.36785381,10.36785381,7.997887578,7.997887578,5.46538106,5.46538106,3.859459894,3.859459894,24.59805969,19.39800702,12.23804246,5.917906046,46.12885065,12.13273414,24.28477435,24.26546827,0.0,10.09050592,1.129032258,1.838709677,2.516129032,0.28,-3.09,31,397.276,16927884.22,21.15384033,8.956996688,4.979136392,179.0535556,13.57525415,13.57525415,0.07494712,-1.133009308,4.5181,117.0294,421.468,3,5,1,0,1,0,2,1,3,2,0,4,3,6,1,8,1,0,1,0,160,15.31958218,5.817220841,0.0,0.0,0.0,5.969305288,9.778515705,4.390415048,0.0,0.0,42.48387556,36.60419594,28.85185487,29.83938311,6.11209283,4,24.50453442,22.94825033,0.0,4.983978521,0.0,43.80912531,0.0,71.68155698,11.12690298,15.96774194,0.0,4.390415048,0.0,0.0,38.48079877,4.794537184,5.817220841,42.85857202,54.60695665,0.0,28.10584802,90.65,13.57525415,0.0,15.63756245,29.88394541,4.425400017,-1.097515745,14.10824925,2.800437795,0.0,0.0,1,2,2,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.497585264
LOVASTATIN (BRD:BRD-K09416995-001-39-9),0.1854083839847254,1,2.65438486,1.74016958,666.18217,21.12902755,18.17370041,18.17370041,13.778096,11.25949783,11.25949783,9.35502688,9.35502688,6.934972944,6.934972944,5.069895963,5.069895963,6.103966388,14.69560176,42.40317707,24.17453976,25.68328649,5.57310453,0.0,13.8474744,32.07553472,9.473725908,1.310344828,2.068965517,2.75862069,0.75,-1.62,29,368.259,2389463.979,22.07391894,9.460979947,5.302293787,174.0805885,12.54410608,12.54410608,0.085363712,-0.597086268,4.1955,110.8378,404.547,1,5,2,1,3,0,0,0,0,8,0,5,1,5,1,6,0,1,1,0,162,14.5802533,12.20793278,0.0,0.0,0.0,11.93861058,9.589074368,0.0,0.0,0.0,45.92300912,49.01010916,12.33872767,18.44269406,7.201410497,3,24.16932767,11.93861058,0.0,0.0,29.58953023,84.5317777,0.0,23.80116485,0.0,37.89655172,0.0,0.0,0.0,0.0,35.35703713,19.06280028,29.58953023,66.21987854,23.80116485,0.0,0.0,72.83,11.50599273,0.0,24.21316292,9.893439566,1.272662195,0.754818281,0.0,9.701063478,8.325527491,0.0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671999392
SB-590885 (BRD:BRD-K78809024-001-05-7),0.187569284029194,1,3.488374167,1.50076419,1310.867198,23.49298858,19.32359635,19.32359635,16.61852484,11.3511972,11.3511972,8.639640979,8.639640979,6.049224682,6.049224682,4.221829467,4.221829467,0.0,5.207253025,0.0,6.606881965,70.31366294,5.563451492,12.39368714,56.55991344,32.15631364,9.720841475,0.970588235,1.735294118,2.470588235,0.222222222,-3.97,34,426.33,102324674.8,21.85372661,9.487885716,4.425009906,198.3168794,9.267642164,9.267642164,0.643323812,0.643323812,4.8706,133.3842,453.546,2,7,1,0,1,0,2,2,4,0,0,6,2,7,2,7,0,0,0,0,172,19.82800423,18.1807983,0.0,0.0,0.0,0.0,4.983978521,4.983978521,0.0,0.0,17.28844686,74.96500818,41.19224952,17.09954099,6.09840178,5,9.944115979,5.711685003,0.0,19.85184529,5.155712727,12.84164325,27.24698234,78.11789374,39.6521268,14.02941176,4.736862954,0.0,5.749511833,0.0,58.01776566,6.420821623,0.0,17.54772461,72.14670349,0.0,33.90261496,86.63,5.829126095,0.0,14.76987424,12.7189669,7.789743302,1.63099324,18.18631327,5.17376018,1.509412882,4.058476554,0,0,0,0,3,1,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.307944959
GDC-0879 (BRD:BRD-K67578145-001-09-7),0.1875724795352525,1,3.257962925,1.824794279,931.8520806,17.22540387,13.63051085,13.63051085,12.2963563,8.23209852,8.23209852,6.03256952,6.03256952,4.523546089,4.523546089,3.313849844,3.313849844,0.0,5.106527395,6.606881965,6.544756406,46.50106221,5.563451492,17.07549008,30.46231185,21.30474012,5.207253025,1.04,1.88,2.64,0.210526316,-2.99,25,316.235,1125391.617,15.53262166,6.487449451,2.80683303,144.6291809,9.236427001,9.236427001,0.039104366,0.039104366,2.7289,94.6243,334.379,2,6,1,0,1,0,1,2,3,0,0,6,2,6,2,4,0,0,0,0,126,10.31378042,5.693927995,0.0,0.0,0.0,0.0,9.665781456,0.0,5.098681808,0.0,23.35481393,36.10128037,35.28088519,18.86332337,4.030683914,4,10.31378042,5.711685003,0.0,14.76446326,5.155712727,19.38639965,6.606881965,60.04926904,22.38428247,14.84,0.0,0.0,0.0,0.0,37.39681065,12.96557803,0.0,17.54772461,54.07807878,0.0,22.38428247,83.53,1.762829349,0.0,4.069963572,26.36250402,6.863567888,0.0,10.03102687,7.088918022,0.487856954,0.0,0,1,1,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.567509507
PFK-158 (BRD:BRD-K28010364-001-01-0),0.1876664765067562,1,2.586064642,1.897641406,918.4452329,17.15648977,12.28742186,12.28742186,11.43167156,7.038100242,7.038100242,5.074829105,5.074829105,3.41127392,3.41127392,2.17557085,2.17557085,11.73975001,17.96578233,11.29994566,16.6436037,12.13273414,30.61209443,24.26546827,0.0,9.967957042,0.0,1.0,1.708333333,2.416666667,0.055555556,-3.02,24,317.205,278146.7686,15.8597524,6.233631867,3.481694924,135.0377516,12.76641545,12.76641545,0.225310269,-4.417634159,4.5447,84.3465,328.293,0,3,0,0,0,0,1,2,3,0,0,3,0,6,2,3,0,0,0,0,120,0.0,0.0,5.783244946,0.0,0.0,6.176298517,9.778515705,4.983978521,13.17124514,0.0,12.13273414,42.48387556,23.34336285,16.7740802,4.119327415,3,17.96578233,22.76218999,0.0,9.967957042,0.0,6.176298517,0.0,77.75510771,0.0,11.95833333,0.0,13.17124514,0.0,0.0,15.75120199,6.176298517,0.0,21.61536816,60.93427673,0.0,16.97894504,42.85,38.29924636,0.0,19.96739273,0.597787301,0.352272296,-0.233019285,9.862920497,1.403400094,0.0,0.0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0.523346861
DABRAFENIB (BRD:BRD-K09951645-001-06-8),0.1890098299484545,1,3.20537044,1.854352019,1512.396607,25.54324112,18.80467979,20.43767295,16.38086585,10.24172698,12.54138681,8.570226607,11.18854339,4.861436867,7.781162126,3.226049136,5.531793052,38.05782343,17.19862708,22.62070924,15.57869889,24.26546827,29.66636359,6.066367068,25.49330646,14.95193556,5.733667477,0.971428571,1.628571429,2.257142857,0.173913043,-3.51,35,499.414,47379897.88,24.6094054,8.930450214,4.842300407,203.5088964,15.67901219,15.67901219,0.0213479,-4.777002406,5.3649,128.8129,519.574,3,7,0,0,0,0,2,2,4,0,0,7,2,12,2,5,0,0,0,0,182,5.733667477,11.63444168,10.71270432,5.948339281,10.02329115,0.0,4.722094864,36.54097769,0.0,11.33678588,32.90394574,30.33183534,17.17528553,26.96001315,6.279230563,4,21.58904213,32.99580259,0.0,14.95193556,0.0,31.08168554,10.45576234,71.12069927,21.82845468,12.05714286,10.45576234,24.8069707,0.0,11.33678588,23.36973255,15.43828162,17.45166252,25.7788353,53.55689653,0.0,21.82845468,110.86,71.22642017,1.290127774,12.0148422,0.679162177,5.455886084,-3.547264477,8.20487966,1.460109724,5.826172426,-4.777002406,0,0,0,1,3,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0.367049216
GAMBOGIC-ACID (BRD:BRD-K08542803-001-03-1),0.1906892175715928,1,3.11768144,1.588445128,1726.434057,33.55974897,27.99825299,27.99825299,21.47714149,16.1509754,16.1509754,14.76304345,14.76304345,10.48463995,10.48463995,8.171985711,8.171985711,40.07465952,24.59666634,40.7575523,41.71198422,11.99392615,18.57286184,6.076020107,52.84674632,19.92349451,14.21058886,1.0,1.695652174,2.347826087,0.5,-3.91,46,584.41,8506660452.0,32.04747574,10.55759754,4.468150419,270.0460493,14.7188556,14.7188556,0.054434272,-1.627824858,7.2393,174.2551,628.762,2,8,3,3,6,0,1,0,1,5,4,7,2,8,3,8,1,1,2,1,244,24.42364365,28.4130378,22.76859151,0.0,0.0,5.969305288,9.589074368,4.794537184,0.0,0.0,35.45028949,93.2252243,34.96629427,11.1645023,7.355311981,7,38.8072552,23.61181529,0.0,0.0,11.83581209,109.898209,0.0,69.36287313,17.2485355,31.2173913,9.473725908,0.0,17.2485355,0.0,50.15305321,20.74675894,11.83581209,102.5580757,52.67251865,0.0,6.076020107,119.36,20.59426462,0.0,40.8129442,21.41824684,-0.952411837,-2.275389184,0.0,13.37932823,15.35635045,0.0,1,0,0,0,0,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,5,0,0,0,1,2,0,3,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0.228481352
AZ-628 (BRD:BRD-K05804044-001-06-0),0.1917650029297123,1,2.835984594,1.585839447,1511.977411,24.45745468,19.50899033,19.50899033,16.17387228,10.84011501,10.84011501,8.818988118,8.818988118,5.817734308,5.817734308,3.595845227,3.595845227,5.414990469,14.85096592,11.46644662,22.1537627,22.50167553,10.89441972,37.37950732,51.10304694,21.68677704,0.0,1.058823529,1.823529412,2.588235294,0.185185185,-4.44,34,426.33,37082812.73,22.74322477,8.831897785,4.523321584,197.2464666,12.8935387,12.8935387,0.117414856,-0.686889384,5.039,134.4799,451.53,2,7,0,0,0,1,3,1,4,0,0,6,2,7,1,5,0,0,0,0,170,15.20067686,0.0,0.0,0.0,11.46644662,0.0,9.589074368,4.983978521,5.261891555,0.0,18.19910121,74.36268406,29.6732823,28.71445679,5.90781872,4,4.794537184,33.87226349,5.261891555,9.551078169,7.047671983,26.18620207,10.63357721,94.03514931,6.069221313,11.14705882,16.1928441,17.06215882,0.0,0.0,15.4582579,12.46266245,18.25485007,35.33236606,71.78552794,0.0,10.90292493,99.81,1.444695234,0.0,29.6179913,16.18982556,4.24850444,-0.258639746,20.39905639,1.505024035,5.601389116,1.668820332,0,0,0,0,2,0,0,0,0,1,1,0,0,3,2,0,0,0,0,0,0,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442835406
DPC (BRD:BRD-K00004636-001-01-9),0.1936127783829767,1,2.695142044,1.776911447,669.6090154,17.4849169,14.428789,15.24528558,12.2540202,8.687815249,9.096063539,6.210061041,6.596759372,4.521136538,4.900407072,3.068188265,3.26290301,0.0,0.0,0.0,16.86596272,11.38785599,32.10410811,12.39368714,43.44587439,25.3950657,12.21787344,1.04,1.64,2.16,0.368421053,-2.34,25,330.311,720141.9542,17.48198187,8.667357813,4.600274819,153.7403758,5.542737675,5.542737675,0.49731534,0.49731534,3.368,104.4827,353.495,1,5,1,0,1,0,0,2,2,0,0,4,1,6,2,4,1,0,1,0,130,4.899909731,5.711685003,5.112436885,0.0,0.0,0.0,15.39374844,0.0,5.101407526,0.0,31.39519901,49.32498496,25.48319996,11.38785599,6.060903687,3,0.0,23.04199533,0.0,20.29365817,5.101407526,38.14594894,7.047671983,60.17974554,0.0,14.6,5.425791397,0.0,0.0,12.21787344,38.78150147,0.0,0.0,43.4919641,53.89329708,0.0,0.0,53.41,0.0,5.542737675,10.93228772,5.174256661,5.245106188,0.0,11.97909374,9.749486648,0.0,2.043698035,0,0,0,0,2,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.518808936
BW-348U87 (BRD:BRD-K00004593-001-01-9),0.1985030508067979,1,2.603360175,1.786669465,750.6393132,17.36359655,12.7076904,15.09661251,11.55855065,6.892275214,8.086736268,4.537089463,5.760786171,2.772354359,3.499415891,1.626302767,2.066943922,0.0,0.0,5.112436885,21.53414148,5.693927995,0.0,12.26321064,43.32193961,31.67954884,36.03668678,1.041666667,1.75,2.458333333,0.066666667,-2.29,24,363.794,249443.5585,18.05451194,9.114818893,5.726970841,155.2237837,6.041690878,6.041690878,0.257953462,0.257953462,2.8247,106.1258,378.914,4,6,0,0,0,0,1,1,2,0,0,4,4,9,1,3,0,0,0,0,124,5.316788604,0.0,5.112436885,5.112436885,0.0,0.0,21.26135271,0.0,5.101407526,0.0,29.8000411,55.62495236,6.196843572,22.11563259,6.856816938,2,0.0,57.66063182,0.0,21.26135271,5.101407526,6.9237372,5.316788604,59.37797436,0.0,10.66666667,21.5941628,5.687386275,0.0,36.03668678,20.92053729,0.0,0.0,12.61766519,53.76282058,5.022633314,0.0,73.37,0.0,16.2969336,4.192530845,8.23774397,10.33518897,0.0,12.85400629,1.69970042,1.828340348,0.0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.371574128
THIOMERSAL (BRD:BRD-K61443650-236-13-1),0.2029953709094858,1,2.147632027,2.844925641,301.4211053,9.681798276,7.487324816,13.80155144,6.253218858,4.204987273,15.8113847,2.649773694,15.80183793,1.579157659,13.62736138,0.981208287,9.77195931,29.02913687,4.794537184,0.0,5.563451492,4.895483476,3.929575569,12.13273414,20.37493718,6.9237372,5.106527395,1.538461538,2.230769231,2.846153846,0.222222222,-0.024935065,13,372.754,917.0388756,11.05213584,5.652060601,3.309350743,92.28496684,10.79626496,10.79626496,0.459212963,-0.860123457,2.9126,49.7393,382.834,1,2,0,0,0,0,1,0,1,0,0,2,1,4,0,4,0,0,0,0,66,0.0,0.0,0.0,0.0,0.0,92.7501205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.805180119,1,32.96089616,14.21150833,0.0,0.0,0.0,15.74879624,0.0,29.82891977,0.0,9.307692308,0.0,0.0,0.0,8.242203045,11.07583268,23.05983158,0.0,17.28172588,29.16095175,3.929575569,0.0,37.3,1.27640873,-0.860123457,11.75322484,8.876342908,0.459212963,-0.812404573,7.25651581,0.0,2.178507968,1.816759259,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813540749
RIFAPENTINE (BRD:BRD-K28346421-001-06-8),0.2051984567487808,1,3.892300952,1.47246725,2189.665646,46.07589235,37.75255508,37.75255508,29.80336367,21.91599903,21.91599903,17.79009951,17.79009951,13.51515675,13.51515675,9.47332714,9.47332714,88.78286635,39.91624853,44.47280554,19.13135364,13.08951281,85.11675407,39.84698901,5.008912524,15.31810586,18.94745182,0.920634921,1.587301587,2.222222222,0.574468085,-5.16,63,812.533,40700000000000.0,47.32210666,19.29528859,9.401810075,368.3686962,14.53458574,14.53458574,0.063066517,-2.043394487,5.64822,236.8112,877.045,6,16,1,4,5,1,2,0,2,9,5,15,6,16,4,5,1,1,2,0,344,49.79687739,23.35250189,5.749511833,0.0,11.69042468,11.75641644,24.29243381,0.0,5.101407526,0.0,58.76465237,32.76513775,93.37254281,52.98909366,14.49355086,7,58.86370034,40.33416525,0.0,9.908822255,28.77303171,117.3180016,38.60561177,52.82961988,22.99804733,32.36507937,10.05365156,5.687386275,22.99804733,0.0,128.8494305,23.79966323,30.59536138,95.63433855,41.24067293,0.0,10.77244843,220.15,23.71749474,0.0,43.24304647,67.55310464,-0.292645,-8.278709442,0.553479926,9.753229445,15.39077644,1.44355611,0,2,2,0,0,0,3,0,0,3,3,0,0,3,1,0,0,0,0,0,2,1,1,0,2,14,1,4,0,0,0,1,1,1,0,0,0,3,3,0,0,0,0,0.092638188
ATORVASTATIN (BRD:BRD-K69726342-238-02-4),0.2071113497235669,1,3.282638545,1.891136859,1467.261472,29.51793261,23.12669714,23.12669714,19.6507748,13.6733331,13.6733331,10.41314078,10.41314078,6.929700521,6.929700521,5.203120087,5.203120087,24.59805969,24.19254421,37.02870627,28.07166874,11.25737949,12.13273414,12.13273414,79.07824473,5.316788604,5.106527395,0.853658537,1.463414634,2.048780488,0.272727273,-4.27,41,523.37,1186797891.0,29.70638673,13.39112351,7.279067289,238.4573239,14.04831457,14.04831457,0.093893979,-1.180193279,6.3136,157.2466,558.65,4,7,0,0,0,1,3,1,4,2,0,5,4,8,1,12,0,0,0,0,214,25.20347044,5.817220841,0.0,0.0,5.907179729,5.969305288,9.589074368,4.390415048,0.0,0.0,62.37841095,66.28465469,23.48952217,29.88613388,9.702485215,4,29.2990716,17.56387129,0.0,4.567099648,0.0,57.7805345,5.316788604,102.0037393,22.38428247,12.73170732,5.316788604,10.07780132,0.0,0.0,43.97109963,11.33929359,5.817220841,55.07976198,84.92913896,0.0,22.38428247,111.79,15.99898333,0.0,25.0234545,32.7822442,4.773502106,-1.934556744,24.77804958,-2.50739841,4.252388106,0.0,1,2,2,0,1,0,0,1,1,2,1,0,0,1,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.162760439
BI-78D3 (BRD:BRD-K73982490-001-02-9),0.2083561271921065,1,3.218986559,1.696387004,1010.406045,17.38854058,12.37020705,14.00320022,12.11419354,6.971523138,8.6045163,4.798283174,7.021771321,3.256344324,5.236457829,2.2095688,3.95273642,10.61305445,14.90885545,5.001081977,39.89626603,23.09867083,10.76394322,18.19910121,0.0,15.18134214,9.473725908,1.32,2.12,2.88,0.153846154,-2.86,25,370.307,913522.6337,15.65514288,6.216416673,2.961197694,147.1212356,12.14646731,12.14646731,0.077535023,-0.513715685,1.8477,88.0661,379.379,1,10,0,1,1,0,1,2,3,0,0,10,1,12,3,4,0,0,0,0,128,9.473725908,19.4106075,15.83867935,5.156436482,0.0,10.69082537,10.11431827,19.44429716,0.0,5.098681808,0.0,35.23140496,6.066367068,10.61069732,3.89275565,4,14.39703696,28.0997528,0.0,19.74844179,0.0,9.496092162,13.21376393,44.99454363,17.18640994,12.96,15.16346931,5.001081977,11.49902367,23.09867083,37.88551676,0.0,10.11431827,0.0,38.68657412,0.0,5.687386275,125.17,12.74105161,1.967670312,26.36524558,17.33296925,0.098879152,1.147205227,5.101701844,1.172793791,0.905816575,0.0,0,0,0,0,4,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.537638345
LY3009120 (BRD:BRD-K38385169-001-04-5),0.2112745922898706,1,2.679914454,1.901128811,1123.230286,22.75878407,18.85146819,18.85146819,14.56870056,10.24717198,10.24717198,8.816320731,8.816320731,4.995738778,4.995738778,3.221841358,3.221841358,11.84833535,9.184952232,11.10237674,18.14027291,34.19132831,6.066367068,19.31088262,19.91384147,51.67351297,0.0,1.096774194,1.838709677,2.516129032,0.391304348,-3.29,31,395.292,5050003.999,22.39644037,8.832196069,5.448612837,181.455171,14.56982047,14.56982047,0.104998418,-0.485538778,5.04714,122.8411,424.524,3,7,0,0,0,2,1,2,3,0,0,5,3,8,2,5,0,0,0,0,164,15.95036581,5.817220841,5.647177221,5.948339281,0.0,6.031114512,0.0,19.15290927,4.983978521,0.0,20.7712116,55.00929068,36.43287566,5.687386275,6.380959761,3,9.184952232,28.7002415,0.0,20.26872417,5.414990469,41.03950762,24.2260056,41.4705451,11.12690298,11.4516129,15.95036581,20.82067779,0.0,0.0,34.57547846,0.0,25.07968571,38.44941271,24.39594478,0.0,22.16030442,91.83,14.56982047,0.0,25.4667177,9.084850331,3.926112182,0.008972233,4.570332938,2.519972766,10.52180046,1.748087586,0,0,0,0,3,0,0,0,0,1,1,0,0,3,3,0,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.533209483
BENZETHONIUM (BRD:BRD-K72723676-003-17-8),0.2163515682726959,1,2.632686153,1.681392531,742.6825754,22.25286609,20.20250329,20.20250329,13.96887502,11.13974325,11.13974325,10.90958258,10.90958258,5.398844306,5.398844306,4.219136362,4.219136362,0.0,0.0,5.414990469,18.6287544,36.34975909,11.12690298,0.0,0.0,103.3113336,9.473725908,0.766666667,1.4,2.0,0.555555556,-1.84,30,370.302,2182770.62,24.42964423,10.45692614,8.889884964,184.1595247,5.872315526,5.872315526,0.157434627,0.157434627,6.0724,126.9754,412.638,0,3,0,0,0,0,2,0,2,0,0,2,0,3,0,11,0,0,0,0,166,13.95675677,25.44590661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.08325548,34.94698819,5.563451492,27.30910789,8.515299512,2,13.95675677,0.0,0.0,0.0,5.414990469,52.9992545,40.46074626,65.7242066,5.749511833,12.76666667,4.736862954,0.0,5.749511833,0.0,44.94377712,16.69660983,5.414990469,52.1664106,54.59730362,0.0,0.0,18.46,12.60684052,0.0,0.0,0.0,3.189007027,0.911201283,19.19458603,1.146005298,15.46115549,4.491204359,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329200557
