Drug,Pearson_Correlation,Label,AvgIpc,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BCUT2D_MWHI,BCUT2D_MWLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,Phi,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SPS,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_imide,fr_methoxy,fr_morpholine,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_thiazole,fr_unbrch_alkane,qed
UNC0646 (BRD:BRD-K87465484-001-02-7),0.2586524291113894,1,3.344109547,2.276098715,-2.392749061,2.363767015,-2.449566305,5.925497355,0.125642167,16.51387414,9.918203616,1.204720196,1205.596349,31.01165015,28.44287869,28.44287869,22.06801458,18.31672275,18.31672275,14.21347836,14.21347836,10.79937769,10.79937769,8.003705874,8.003705874,0.0,0.0,0.0,0.0,18.69056362,98.61706001,77.54559861,7.109797541,0.0,50.89663606,19.44168295,0.8,1.577777778,2.333333333,0.777777778,-2.36,45,562.443,23031535221.0,32.57580316,15.96176728,8.51869903,271.5637055,6.373930648,0.492841758,6.373930648,0.227438269,0.410245747,0.227438269,0.410245747,-0.492841758,6.0227,185.1227,621.915,1,9,1,3,4,0,1,1,2,0,0,9,1,9,4,11,1,3,4,250,29.4902437,5.817862778,11.49902367,5.948339281,0.0,0.0,4.899909731,4.983978521,4.983978521,0.0,25.68328649,84.36992726,75.39140861,19.23338022,11.55483087,6,9.473725908,22.66912699,0.0,24.66768623,0.0,109.0228564,82.83618549,12.13273414,11.49902367,22.17777778,19.69042424,11.76620206,11.49902367,0.0,115.4126959,0.0,0.0,90.89733387,12.13273414,0.0,10.90292493,69.23,12.25652675,0.0,20.71487862,4.930289243,0.929569212,3.304363106,5.951947191,15.43151124,15.24204747,1.738867159,0,0,0,2,0,0,0,0,0,0,0,0,6,1,0,0,0,2,0,0,0,0,2,0,1,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0.303399496
CHLORMIDAZOLE (BRD:BRD-K60443845-001-08-6),0.2638320814354662,1,2.688972746,2.062194323,-2.066479778,2.178299844,-2.011153512,6.300843813,0.785889703,35.49569123,10.18947775,2.038997255,683.2850254,12.53516943,10.0983006,10.85422954,8.737183443,5.901908058,6.279872531,4.360342558,4.796778338,3.099355414,3.35133173,2.16791929,2.293907448,0.0,0.0,0.0,0.0,0.0,22.90849494,11.08015221,0.0,37.25557254,27.75017937,11.60093989,1.055555556,1.777777778,2.555555556,0.133333333,-1.8,18,243.632,21855.97048,11.29950489,4.464961249,1.996875,110.8420922,5.900719714,0.323720082,5.900719714,0.106533502,0.769408436,0.106533502,0.769408436,-0.323720082,4.04642,75.024,256.736,0,2,0,0,0,0,2,1,3,0,0,2,0,3,1,2,0,0,0,90,4.567099648,5.824404498,0.0,0.0,0.0,0.0,0.0,4.983978521,0.0,0.0,35.86640816,36.75265697,11.56738972,11.03340144,2.802880637,3,0.0,22.63434133,0.0,9.551078169,0.0,13.46849361,0.0,64.94142585,0.0,11.0,0.0,0.0,0.0,11.60093989,9.551078169,6.544756406,6.9237372,11.38785599,48.53093655,5.022633314,11.03340144,17.82,2.220804989,5.900719714,4.563719276,0.769408436,3.44404314,1.033472222,16.15172711,0.0,2.860549554,0.0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0.676483019
PHA 793887 (BRD:BRD-K64800655-001-07-4),0.269330316733839,1,3.055600652,2.454974542,-2.364962191,2.415455148,-2.460358068,5.908912751,-0.142253306,16.15554194,9.928623439,1.74879315,686.1016421,19.06011345,16.55547859,16.55547859,12.19641443,9.573799701,9.573799701,8.632863646,8.632863646,5.629559342,5.629559342,4.002717422,4.002717422,5.538925252,9.589074368,0.0,17.7322655,24.70134685,37.18853554,0.0,0.0,32.59485853,27.46173393,0.0,1.307692308,1.961538462,2.576923077,0.736842105,-1.89,26,330.242,635137.1515,18.88788621,7.022182411,3.493112769,155.0486503,13.15021848,0.327082571,13.15021848,0.226346996,0.023749666,0.226346996,-0.464988898,-0.327082571,2.3134,100.4694,361.49,2,7,0,2,2,2,0,1,1,0,0,4,2,7,3,4,0,1,1,144,15.11660807,5.817862778,0.0,11.81435946,0.0,0.0,14.68775618,0.0,5.098681808,0.0,13.8474744,52.74420849,17.90217916,17.77760965,5.101314705,3,9.589074368,17.63222224,0.0,19.99718308,11.83581209,59.04109533,25.4539734,11.25737949,0.0,20.46153846,5.316788604,5.817862778,0.0,0.0,51.94872733,21.67275603,11.83581209,58.21479315,0.0,0.0,0.0,81.33,0.0,0.0,29.48914703,10.31851988,1.333166703,1.19877085,0.0,2.280516012,10.53046377,2.09941575,0,0,0,2,1,0,0,0,2,2,0,0,3,2,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.862239337
DEXRAZOXANE (BRD:BRD-K07265709-003-05-6),0.2762553668319944,1,2.253904038,2.292024166,-2.346759249,2.057214461,-2.582303636,5.995257636,-0.139769243,16.17745807,10.17360716,1.907792686,404.4111225,13.99119935,10.64030453,10.64030453,8.935560746,6.055646423,6.055646423,4.866331987,4.866331987,3.131268766,3.131268766,2.285927756,2.285927756,0.0,19.17814874,0.0,55.84958537,6.544756406,0.0,0.0,9.799819462,6.9237372,10.63357721,0.0,0.894736842,1.315789474,1.789473684,0.636363636,-1.8,19,252.145,14747.29412,13.6274846,5.452549385,3.58160607,109.64249,11.27921417,0.294207675,11.27921417,0.240285736,0.089166667,0.240285736,-0.323552217,-0.294207675,-2.7083,63.7744,268.273,2,8,0,2,2,4,0,0,0,1,0,6,2,8,2,3,0,2,2,104,0.0,0.0,0.0,23.62871892,0.0,0.0,39.61154541,0.0,0.0,0.0,0.0,6.9237372,12.58659724,26.17902562,3.910764884,2,19.17814874,23.62871892,0.0,20.43339667,0.0,12.96557803,32.72378203,0.0,0.0,24.05263158,10.63357721,0.0,0.0,0.0,72.19416124,19.17814874,0.0,6.9237372,0.0,0.0,0.0,98.82,0.0,0.0,48.48449651,4.455283027,0.0,-1.293560721,-0.089166667,0.0,2.942947846,0.0,0,0,0,0,0,0,0,0,4,4,0,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0.540092783
ADAVIVINT (BRD:BRD-K00003499-001-01-9),0.2835330465613057,1,3.51571894,2.164146019,-2.085457831,2.328687363,-2.134619194,5.980343784,-0.116382129,19.1421487,10.0389721,1.381910693,1804.01094,26.22503939,20.78772743,20.78772743,18.44069338,12.27828324,12.27828324,9.617958334,9.617958334,6.273341339,6.273341339,4.542528933,4.542528933,0.0,9.184952232,0.0,17.64230662,34.7066926,33.10998012,12.13273414,30.85374135,44.17930974,30.46608778,4.983978521,0.973684211,1.842105263,2.684210526,0.137931034,-4.92,38,481.365,707513109.4,23.47687787,9.511049698,4.496797726,216.9330114,13.88537543,0.335960803,13.88537543,0.224169989,0.038417885,0.224169989,-0.31656137,-0.335960803,6.3539,145.6861,505.557,3,8,0,0,0,1,2,4,6,0,0,5,3,9,4,6,0,0,0,188,10.30076712,17.02784955,5.824404498,5.907179729,0.0,0.0,19.86117603,9.374393569,5.098681808,0.0,32.0465756,47.37664437,35.32763596,29.11447485,5.876046109,6,9.184952232,33.53089237,0.0,30.1332777,5.917906046,20.26829602,5.316788604,79.13553168,33.77213846,11.47368421,5.316788604,10.07780132,0.0,0.0,36.04045743,4.794537184,11.73512689,20.26829602,73.31831083,0.0,55.70846483,112.24,13.88537543,0.0,28.95997737,11.39298108,6.804126725,0.486601928,14.24445605,7.213035377,4.013446026,0.0,0,0,0,6,2,0,0,0,1,1,0,0,4,3,0,0,0,0,2,0,0,1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0.244028125
RHODAMINE-123 (BRD:BRD-K47169076-003-01-6),0.292215102868834,1,2.649070114,2.235455808,-2.101648108,2.3885357,-2.034636674,6.121706081,0.060139996,16.52337673,9.9301338,2.187349033,1108.687661,18.25878407,14.1529481,14.1529481,12.5797187,8.105513153,8.105513153,6.025421089,6.025421089,4.371639595,4.371639595,3.202602654,3.202602654,5.969305288,4.794537184,0.0,0.0,28.10426432,21.89935141,7.109797541,18.19910121,42.46456948,0.0,20.62134885,0.884615385,1.461538462,2.038461538,0.047619048,-3.6,26,328.242,1063061.24,15.900403,6.039648438,2.501578282,149.3413762,12.30231012,0.465401556,12.30231012,0.363000168,0.394831612,0.363000168,-0.394831612,-0.465401556,4.4851,103.7273,345.378,4,5,0,0,0,0,3,1,4,0,0,4,2,5,1,2,0,0,0,128,16.20419791,0.0,0.0,0.0,0.0,17.13534557,0.0,9.211688121,0.0,0.0,18.19910121,35.89528683,16.93822404,35.5784316,3.693570928,4,13.94855107,39.28256655,0.0,0.0,0.0,0.0,18.5771325,66.22712218,11.12690298,10.96153846,11.46733495,11.37477255,0.0,0.0,13.07910283,4.736862954,0.0,10.35798868,65.08082162,0.0,33.0653917,89.64,10.97889655,0.0,12.30231012,1.70893424,16.41356029,-0.394831612,18.28572171,0.0,0.0,1.372075369,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.241808241
ARQ-621 (BRD:BRD-K43436647-001-01-7),0.3004339614391081,1,2.913196748,2.313855273,-2.319947488,2.284816368,-2.414131389,6.310958916,0.066113936,35.49678592,10.06987575,1.947043096,1569.801276,27.23347556,20.20336168,21.71521957,18.34977431,11.78139709,12.53732604,8.416064748,9.259700655,5.903543874,6.430548824,4.086145714,4.427028597,23.32550829,13.97948942,0.0,35.92082374,28.03376614,0.0,27.77511338,42.46456948,6.066367068,11.34622572,40.34287567,1.157894737,1.921052632,2.631578947,0.178571429,-3.9,38,528.245,299316318.3,27.14329379,12.0962016,5.654437323,228.5101204,14.92762619,0.33040582,14.92762619,0.279858528,0.020358875,0.279858528,-0.926180083,-0.33040582,5.2732,148.7846,552.437,3,7,0,0,0,1,3,1,4,1,0,6,2,10,1,9,0,0,0,194,10.63357721,6.041840829,11.64162534,0.0,11.46644662,0.0,15.01486577,14.05049601,0.0,12.34378421,47.46734805,55.43014751,17.98821134,27.17639601,8.640282994,4,9.184952232,45.69937072,0.0,14.55999069,5.733667477,18.88348408,18.51530421,104.3341853,12.34378421,11.65789474,16.71872577,10.07780132,0.0,23.20187978,33.55668323,0.0,18.16100506,35.06587725,71.52457494,10.04526663,10.90292493,93.25,16.1822221,12.16079519,33.57080342,0.50063869,9.110309285,1.209498553,16.98401083,6.112244657,0.391699493,0.0,0,0,0,2,0,0,0,0,1,1,0,0,3,1,1,0,0,0,0,0,0,1,1,0,3,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0.276122861
SP-420 (BRD:BRD-K23005288-001-01-8),0.3088666637655271,1,2.943778273,2.384858078,-2.114888914,2.349251093,-2.327101932,8.143840392,-0.1410325,32.16657493,10.07810605,1.943633341,620.5852407,17.5791395,13.65046695,14.46696353,11.4593442,7.450010852,8.435609412,5.417226629,6.381275229,3.426785471,4.717872493,1.989945841,3.189888125,11.50823054,15.00759197,0.0,5.749511833,48.53706178,0.0,17.82825202,26.16626888,0.0,4.992404733,14.21058886,1.333333333,2.083333333,2.708333333,0.5,-1.77,24,334.244,243924.4115,18.56696982,8.364137211,4.622260164,144.1840509,11.22917209,0.507086598,11.22917209,0.331714466,0.008046415,0.331714466,-1.151633328,-0.507086598,1.7707,91.3326,355.412,2,7,0,1,1,0,1,0,1,1,0,7,2,8,1,9,0,0,0,132,24.42364365,23.14962262,5.538925252,0.0,0.0,5.969305288,4.992404733,4.794537184,0.0,11.76188495,0.0,19.05647134,24.49246971,19.82064589,6.470695131,2,29.21818084,22.77490722,0.0,0.0,4.992404733,12.46266245,39.29017901,23.7625527,11.49902367,20.0,4.736862954,0.0,11.49902367,11.76188495,66.05518132,14.26826309,0.0,12.48718869,23.19150594,0.0,0.0,97.58,15.64793928,1.316333984,15.46078825,19.88658926,-0.643605962,-0.114309192,4.878551194,0.0,3.377075279,1.607304567,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0.651558823
10-DEACETYLBACCATIN (BRD:BRD-K96631475-001-04-0),0.3201531175317315,1,2.865243125,2.773389784,-2.669351143,2.634300747,-2.813782976,5.936969437,-0.345457226,16.63588484,9.444195234,1.812302564,1239.714828,28.70637782,22.71051743,22.71051743,18.12442288,13.21829766,13.21829766,12.18469436,12.18469436,9.945425015,9.945425015,7.662277156,7.662277156,76.19167607,34.80972113,0.0,30.58508123,5.57310453,0.0,25.98020854,38.9703128,0.0,0.0,14.21058886,1.076923077,1.717948718,2.282051282,0.620689655,-2.63,39,508.309,215518052.2,27.91874692,8.938465419,3.615730945,226.1142811,14.28535875,0.455167897,14.28535875,0.338014227,0.082769955,0.338014227,-2.065817389,-0.455167897,1.0818,135.1717,544.597,4,10,3,1,4,0,1,0,1,9,2,10,4,10,1,3,2,1,3,212,34.63669844,23.91294997,11.38429576,0.0,0.0,11.93861058,9.589074368,4.794537184,0.0,0.0,32.0465756,37.1264176,25.18037091,35.71116275,6.398737278,5,49.02030999,17.72185552,0.0,0.0,16.74788698,89.18226281,6.606881965,47.04149589,0.0,42.74358974,0.0,0.0,0.0,0.0,86.47678063,23.79966323,16.74788698,57.81831792,41.4780444,0.0,0.0,159.82,17.71417167,0.0,40.28322475,46.73852914,-6.244438442,-3.603391579,8.08258385,-7.258377281,7.287697879,0.0,4,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320305548
THZ1-R (BRD:BRD-K02135007-001-01-8),0.3232172829594777,1,3.383763665,2.135124403,-2.109124178,2.324617578,-2.170676759,6.329125693,-0.115872226,35.49569272,10.11292637,1.226697989,1682.045619,28.76900947,22.74032595,23.4962549,19.85137698,13.17656824,13.55453271,9.830372224,10.23757235,6.405063808,6.681660359,4.375004652,4.567857401,0.0,9.589074368,0.0,11.81435946,45.71133253,29.43195445,0.0,42.59504598,61.59029968,30.90230137,11.60093989,0.926829268,1.707317073,2.512195122,0.161290323,-4.73,41,537.841,2046982167.0,27.82244008,12.62930066,7.077570655,242.5231321,12.87716285,0.360483576,12.87716285,0.255161394,0.049440329,0.255161394,-0.268171673,-0.360483576,6.5545,164.8723,568.081,4,9,0,0,0,2,3,2,5,0,0,6,4,10,2,10,0,0,0,208,25.83425406,0.0,0.0,11.85551901,5.907179729,0.0,9.589074368,9.967957042,0.0,0.0,35.86640816,75.59185854,51.70965193,16.91340488,8.570194164,5,9.589074368,57.32872239,0.0,19.85184529,0.0,12.84164325,36.59046618,95.77617677,11.25737949,11.02439024,15.95036581,23.01049811,0.0,11.60093989,52.30630512,4.794537184,0.0,23.19963192,85.19009196,5.022633314,22.16030442,115.04,0.0,6.460258648,39.28428489,10.42688575,4.901614312,0.055080658,22.01365858,4.666758992,0.849225879,3.953343404,0,0,0,3,1,0,0,0,2,2,0,0,3,4,0,0,0,0,1,0,0,2,4,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.151964806
BISINDOLYLMALEIMIDE-IX (BRD:BRD-K06543683-066-02-1),0.3239916796806527,1,3.419189935,2.347517676,-2.042866141,2.383314319,-2.223101267,8.13173732,-0.122339168,32.16657738,9.954785415,1.670024887,1476.759082,23.11215522,18.09134537,18.90784195,15.9523975,10.64882625,11.63442481,8.023660883,9.160410714,5.956324709,6.760128223,4.558063196,5.051413411,0.0,9.589074368,0.0,16.98201123,17.69096547,45.10642808,11.76188495,0.0,72.53939532,9.883888252,11.14295108,0.939393939,1.515151515,2.181818182,0.16,-3.78,33,434.375,46957451.82,21.08603748,8.290483025,3.618786279,194.3003932,13.05334041,0.378716482,13.05334041,0.259139162,0.110256751,0.259139162,-0.376877334,-0.378716482,3.71697,133.8098,457.559,4,7,0,1,1,2,2,2,4,0,0,6,3,8,3,6,0,0,0,166,14.86786677,0.0,5.16765177,0.0,11.81435946,0.0,20.31514658,0.0,0.0,0.0,48.16008736,18.55355576,64.67172199,11.14620906,5.297376843,5,9.589074368,61.6959551,5.409283606,14.4509879,12.78133946,12.96557803,5.752853607,72.05152667,0.0,13.96969697,11.05045608,0.0,0.0,11.76188495,31.86906413,23.18150276,5.409283606,17.54772461,60.92462369,0.0,32.95205892,105.9,4.079852098,1.3171332,26.05220827,11.8633698,9.752587794,-0.014705122,15.76927638,4.695244838,0.715515639,1.936183764,0,0,0,2,0,0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,2,0,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.177567004
ELDECALCITOL (BRD:BRD-K00003316-001-01-9),0.3293613293386229,1,3.140041789,2.500894693,-2.442620608,2.595355483,-2.44979963,5.397524545,-0.096780707,16.51254935,9.604203523,1.671306184,778.1065879,25.80275414,22.50829298,22.50829298,16.47519952,13.87410426,13.87410426,12.3653487,12.3653487,9.173167841,9.173167841,7.212221703,7.212221703,23.91294997,15.31958218,0.0,6.606881965,42.2724323,30.75347545,37.67721264,0.0,13.8474744,32.5784503,9.843390349,1.2,1.942857143,2.628571429,0.8,-0.98,35,440.325,37779956.01,28.58913597,12.04315504,6.867321831,212.52675,10.69849159,0.396286306,10.69849159,0.113640228,0.026925333,0.113640228,-0.931182053,-0.396286306,5.0822,140.8642,490.725,4,5,3,0,3,0,0,0,0,7,0,5,4,5,0,10,3,0,3,200,25.16297253,12.20793278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.99319807,93.10814343,19.63458555,11.7050172,9.837239911,3,25.16297253,0.0,0.0,0.0,23.16870861,115.816115,13.21376393,35.45028949,0.0,37.14285714,0.0,0.0,0.0,0.0,57.55282348,4.736862954,23.16870861,91.90316503,35.45028949,0.0,0.0,90.15,5.634381485,0.0,0.0,40.35279781,2.789811862,1.975104598,0.0,12.08008602,13.16781822,0.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320653065
BITOPERTIN (BRD:BRD-K13756951-001-01-4),0.3338986553716606,1,2.766905033,2.389934218,-2.355576244,2.322081006,-2.490568245,7.903096027,-0.188853139,32.22774738,10.12459309,1.82278143,1241.047289,27.05167728,18.82116229,19.63765887,16.48021894,10.326547,12.21795854,8.038254103,10.05398968,5.389795698,6.500034292,3.377001988,4.024164549,56.89463195,43.9452395,0.0,36.89237188,12.26321064,31.37860759,9.799819462,0.0,0.0,4.983978521,4.736862954,1.055555556,1.666666667,2.166666667,0.428571429,-3.1,36,523.301,33975723.38,27.48694099,9.747293115,6.172322655,200.9306162,14.26247607,0.480405038,14.26247607,0.424624372,0.053634929,0.424624372,-4.77640587,-0.480405038,3.935,113.0103,543.461,0,7,0,1,1,1,1,1,2,1,0,6,0,15,2,5,0,1,1,198,14.53668242,5.749511833,27.57630314,0.0,5.907179729,12.35259703,4.794537184,17.79219055,26.34249029,0.0,0.0,31.18920547,38.63163838,16.02238646,7.442313075,3,48.68210246,21.56229564,0.0,9.883888252,0.0,30.2757841,37.33470454,47.40643567,5.749511833,16.13888889,9.636772685,36.55076811,5.749511833,0.0,68.92392468,16.01355165,5.817220841,22.84517737,35.35779532,0.0,0.0,79.81,120.2601469,0.0,18.85958464,0.0,-1.675696995,-2.861151066,3.20106463,-10.4739611,0.420303127,-3.813623497,0,0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,6,0,1,1,0,1,0,0,1,7,0,0,0,0,0,0,0,1,0,1,0,0,0.532203518
GSK923295 (BRD:BRD-K89015388-001-01-7),0.3400433734175735,1,3.367851706,2.181628338,-2.207527401,2.268983014,-2.461173443,6.319999702,-0.121301422,35.4956928,10.02294256,1.503321121,1531.953285,30.3881761,24.59578784,25.35171678,19.99411139,13.93310479,14.31106927,10.92162328,11.32882341,6.59225887,6.887628435,4.610779982,4.835866153,6.103966388,14.69560176,0.0,37.04967949,28.40359548,22.38428247,0.0,30.02274814,81.13540252,10.63357721,21.32178136,1.095238095,1.833333333,2.476190476,0.34375,-3.92,42,553.836,1650066038.0,31.02526651,13.8290329,8.090656275,251.0212948,13.19329623,0.489452612,13.19329623,0.251124321,0.043388811,0.251124321,-0.62590595,-0.489452612,4.5141,164.9997,592.14,3,9,0,0,0,2,2,2,4,2,0,7,3,10,2,12,0,0,0,222,29.77757189,11.39668905,0.0,5.907179729,5.907179729,0.0,9.589074368,4.983978521,0.0,0.0,41.93277523,71.11629695,35.62879802,35.51109132,10.21546265,4,19.43246472,29.06247657,0.0,24.91816007,0.0,45.44180683,27.18485678,88.70397855,17.00689132,12.88095238,15.37044016,0.0,5.749511833,11.60093989,70.53613371,11.21535881,0.0,48.36006965,66.99099076,5.022633314,16.90455671,108.2,7.582975417,6.364528538,32.07909202,16.44533926,4.580874939,0.092449576,16.27613263,3.662098215,6.04532283,3.648964358,1,1,0,2,0,0,0,0,2,2,0,0,3,2,0,0,1,0,0,0,0,2,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.223657153
PHA-680632 (BRD:BRD-K09443272-001-03-3),0.3522079171889012,1,3.511196396,2.295651498,-2.336191952,2.293865306,-2.440076498,6.041150554,0.102148127,16.16633856,10.0313775,1.222386572,1253.932841,25.94058234,21.8036571,21.8036571,17.96106009,13.04106694,13.04106694,9.759758334,9.759758334,7.396833635,7.396833635,5.041368209,5.041368209,0.0,9.589074368,0.0,11.93829424,24.47082708,72.77972389,0.0,4.899909731,30.33183534,63.65864081,0.0,0.918918919,1.594594595,2.243243243,0.392857143,-3.85,37,466.355,360746216.5,24.82720619,10.63898404,5.174848507,217.3777083,13.13573211,0.368966153,13.13573211,0.32202347,0.161692802,0.32202347,-0.204870567,-0.368966153,4.0863,146.1566,501.635,3,9,0,2,2,3,2,1,3,0,0,5,3,9,3,6,0,1,1,194,25.3333064,5.817862778,0.0,0.0,5.907179729,6.031114512,9.893218992,4.794537184,5.098681808,0.0,32.0465756,55.28168649,48.68070116,18.78344081,7.138817578,5,9.589074368,29.13092957,0.0,19.99718308,0.0,39.77863046,48.76018455,70.41230344,0.0,15.54054054,15.53348694,21.98717251,0.0,0.0,65.16217493,25.93115606,0.0,46.58974555,42.46456948,0.0,0.0,96.6,0.0,0.0,32.48058414,13.3733144,6.472290634,0.338323686,13.69423968,1.69001707,8.982685701,2.135211358,0,0,0,2,1,0,0,0,2,2,0,0,4,3,0,0,1,0,1,0,0,3,3,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.472925161
CT7001 (BRD:BRD-K00003453-003-01-9),0.3658021325440501,1,3.164905228,2.226062715,-2.282038695,2.246436694,-2.427356032,5.606074929,0.088334039,16.26844655,9.950166301,1.582875567,939.1304142,20.2169677,17.09789098,17.09789098,14.11419354,10.40675481,10.40675481,8.056923194,8.056923194,5.572456064,5.572456064,3.762306833,3.762306833,0.0,5.106527395,0.0,12.02187243,25.55217526,35.8119323,5.563451492,0.0,34.97770974,47.02925616,4.983978521,1.24137931,2.068965517,2.827586207,0.454545455,-2.64,29,364.283,6130066.957,19.66671399,8.79716539,4.515467941,171.1018175,10.21806594,0.391443827,10.21806594,0.162642178,0.226374397,0.162642178,-0.322361937,-0.391443827,2.8471,116.3179,394.523,4,7,0,1,1,0,1,2,3,2,0,7,4,7,3,7,0,1,1,154,21.05689321,11.63572556,5.647177221,0.0,0.0,0.0,0.0,4.983978521,9.614079702,0.0,44.17930974,24.44693557,37.18199382,12.30080996,5.965908125,4,5.106527395,17.28290278,0.0,19.91484683,5.917906046,38.83492486,30.26784643,53.72194897,0.0,19.5862069,15.95036581,11.63572556,0.0,0.0,45.44282122,6.544756406,5.917906046,37.31310505,42.59504598,0.0,5.647177221,86.51,1.877806831,0.0,4.833603631,24.97454693,3.199788636,2.271532837,12.313653,2.539233269,7.323168199,0.0,1,1,0,3,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.493025035
