Drug,Pearson_Correlation,Label,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,Phi,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SPS,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Nhpyrrole,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_pyridine,fr_sulfide,fr_thiophene,fr_unbrch_alkane,qed
LOBENZARIT (BRD:BRD-K55847762-304-01-7),-0.123567577932702,0,2.38408216,2.471962857,684.624163,14.69830613,10.13034013,10.88626908,9.486071003,5.609828263,5.987792736,3.970794638,4.407230418,2.638834446,2.873931549,1.730083347,1.902186371,11.93861058,9.589074368,0.0,16.81428926,10.71001959,0.0,24.26546827,18.19910121,0.0,5.316788604,21.81399468,0.9,1.5,2.15,0.0,-2.53,20,281.61,28685.27655,13.89140945,5.625567551,2.891451761,118.9830217,11.14266534,11.14266534,0.00888133,-1.127802973,3.48,75.0953,291.69,3,5,0,0,0,0,2,0,2,0,0,3,3,6,0,4,0,0,0,102,15.52984339,0.0,0.0,0.0,0.0,11.93861058,0.0,9.589074368,0.0,0.0,23.73367403,30.33183534,5.022633314,22.50167553,3.907353112,2,19.80212916,34.91432302,0.0,0.0,0.0,0.0,5.316788604,58.61410578,0.0,10.05,5.316788604,11.37477255,0.0,11.60093989,22.15166537,0.0,0.0,20.71597735,42.46456948,5.022633314,0.0,86.63,0.0,5.840814647,22.25798814,21.35865361,0.585067397,-2.232429768,10.46768375,0.0,0.0,0.0,0,0,0,0,2,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.802574978
OXACILLIN (BRD:BRD-K96786677-323-02-0),-0.1232865804562023,0,3.152643183,1.577295151,971.2036477,20.21481399,15.50168439,16.31818097,13.22005124,8.774832819,9.654485631,7.377671137,9.148556276,5.098542093,6.670072688,3.791430451,5.416827041,34.08106194,19.49013895,0.0,11.47063122,11.45417541,5.563451492,16.66179468,20.7712116,30.33183534,10.47345186,4.523094937,1.285714286,1.964285714,2.607142857,0.368421053,-2.81,28,382.292,2035775.199,18.54854092,6.370194356,2.686911679,164.8031956,12.92740662,12.92740662,0.272677522,-1.042250547,1.89532,101.658,401.444,2,8,0,2,2,2,1,1,2,3,0,6,2,9,3,4,0,2,2,146,19.84632067,34.47518138,0.0,5.907179729,5.907179729,5.969305288,9.589074368,4.794537184,0.0,11.76188495,35.4884986,20.7712116,10.31047394,0.0,4.21992181,4,24.01323388,29.5455497,0.0,15.37336159,0.0,42.97578852,0.0,41.65553425,11.25737949,25.17857143,5.316788604,0.0,0.0,11.76188495,55.15134205,9.589074368,6.9237372,29.96571049,34.85493028,0.0,11.25737949,112.74,4.565510624,1.380372584,38.45664925,15.81359075,1.407329725,-1.547087185,7.45705251,0.0,5.216581743,0.0,1,0,0,0,0,1,0,0,1,1,3,2,2,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.752450923
BENZAMIL (BRD:BRD-K87158025-001-01-6),-0.1232119027519885,0,2.495059425,2.079466745,717.8285866,16.1125197,11.45376248,12.20969143,10.46923425,6.218562956,6.596527429,4.274852685,4.632865772,2.645876887,2.924016683,1.589300802,1.71607394,5.907179729,4.794537184,0.0,28.44231794,6.544756406,5.563451492,0.0,0.0,30.33183534,20.27715038,28.80194232,1.181818182,1.863636364,2.545454545,0.076923077,-2.87,22,305.644,79312.94899,15.51754553,6.723154099,3.826075372,130.9522647,11.96131803,11.96131803,0.060304817,-0.759294743,0.5391,85.1014,319.756,7,8,0,0,0,1,1,1,2,0,0,5,4,9,1,3,0,0,0,114,22.51779104,0.0,28.44231794,0.0,0.0,5.907179729,4.794537184,9.967957042,4.992404733,0.0,41.93277523,5.563451492,6.544756406,0.0,4.74212954,2,4.794537184,35.10339974,0.0,15.28474565,10.72607221,6.544756406,11.46733495,46.74232465,0.0,11.22727273,22.51779104,11.63572556,0.0,11.60093989,21.83469134,6.544756406,0.0,16.05191667,35.32424007,5.153109817,0.0,145.3,0.0,5.705893772,23.07897893,2.683589706,17.43477661,-1.046905222,9.497725678,0.0,0.423718305,0.0,0,0,0,2,0,2,0,0,0,0,1,1,3,1,3,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476728903
TRIFLOXYSTROBIN (BRD:BRD-K00005342-001-01-9),-0.1215903778799192,0,2.710937597,2.207451508,923.9374838,21.44094682,15.98722271,15.98722271,13.77340547,8.394999547,8.394999547,5.799894719,5.799894719,3.863008527,3.863008527,2.433465755,2.433465755,17.7090553,17.96578233,0.0,23.59370346,11.12690298,12.13273414,33.27606642,24.26546827,0.0,10.31142545,14.41204012,1.034482759,1.75862069,2.413793103,0.25,-3.36,29,389.224,2069502.652,21.93466403,9.719332024,5.805992427,165.1055202,12.85167321,12.85167321,0.048351933,-4.443395227,4.1697,100.448,408.376,0,6,0,0,0,0,2,0,2,0,0,6,0,9,0,7,0,0,0,154,14.41204012,13.71667951,5.711685003,0.0,0.0,12.14560381,0.0,4.794537184,13.17124514,0.0,46.70962786,24.61992283,11.12690298,18.38493404,7.351389054,2,32.37782245,17.39267529,0.0,0.0,10.31142545,19.70691768,14.21959508,70.78474251,0.0,12.48275862,0.0,13.17124514,0.0,0.0,31.61227038,31.98975779,0.0,29.17754317,58.842362,0.0,0.0,69.48,43.25853515,0.0,21.94620494,7.57978015,0.722428862,-0.6917153,11.54485575,-4.443395227,1.485967511,2.514004837,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,3,0,0,0,0,0,2,0,1,1,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.391777743
KU-60019 (BRD:BRD-K36016295-001-04-5),-0.1203549194570277,0,2.907973405,1.196640864,1424.335432,26.93214617,22.27427388,23.09077046,18.90701988,13.49685393,14.31335051,10.48975311,11.54195195,7.238019513,8.542430222,5.602215259,6.770294652,0.0,9.589074368,0.0,23.5439029,44.49246277,40.55213915,11.12690298,23.89461909,32.0465756,33.31570927,13.89087684,1.025641026,1.820512821,2.615384615,0.4,-3.11,39,514.413,832066328.5,26.13010628,11.17211715,5.9134901,231.8199366,12.78622849,12.78622849,0.01613203,-0.071359338,4.2465,151.8957,547.677,1,8,0,3,3,1,2,1,3,2,0,8,1,9,4,5,0,2,2,204,24.10757518,5.760247419,11.31297259,5.907179729,0.0,0.0,14.4889841,0.0,0.0,0.0,29.96098615,49.59430021,59.35356448,31.96645311,7.485348934,6,18.68541403,29.24063316,0.0,4.899909731,0.0,42.26719575,56.15424429,69.88116711,11.32369891,21.23076923,15.64548873,11.57156848,0.0,11.76188495,68.95256819,20.68908471,0.0,24.97437738,67.53359162,0.0,11.32369891,84.25,17.50403072,1.677295154,31.82958282,3.079854666,3.98698012,1.144437295,15.36513125,0.991182778,8.588171853,0.0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.397249069
ABX464 (BRD:BRD-K00003394-001-01-9),-0.1197485614709145,0,2.486711784,1.803102969,834.8432265,16.44938299,11.5634722,12.31940115,10.9047981,6.587458575,6.965423048,4.705227003,5.11242713,3.031313104,3.336307806,2.068337673,2.292443627,6.362358859,13.17124514,0.0,5.749511833,22.04458308,5.386224214,24.26546827,12.13273414,18.19910121,15.03763008,11.60093989,0.956521739,1.695652174,2.391304348,0.0625,-2.47,23,328.636,148158.2881,15.42662962,5.964663876,3.84071823,134.2180318,12.11456584,12.11456584,0.280032315,-4.702782271,5.5304,83.1607,338.716,1,3,0,0,0,0,2,1,3,0,0,3,1,7,1,3,0,0,0,118,10.05365156,11.56737461,0.0,0.0,0.0,6.362358859,0.0,4.983978521,0.0,13.17124514,23.73367403,42.46456948,11.07361049,10.53933403,4.000637408,3,17.9081081,34.00911387,0.0,4.983978521,0.0,6.362358859,5.316788604,59.61993693,5.749511833,11.47826087,10.05365156,24.6764942,5.749511833,11.60093989,11.34633738,0.0,0.0,0.0,54.59730362,5.022633314,10.90292493,34.15,40.16311876,6.100938747,4.397577397,4.434584127,1.231129286,0.257087827,14.47945724,-4.702782271,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,2,0,2,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.681401154
ARBUTIN (BRD:BRD-K08037784-001-12-6),-0.1190067014381566,0,2.415823971,2.080327833,405.0438551,13.99119935,9.955823762,9.955823762,9.024075805,5.788610988,5.788610988,4.309028952,4.309028952,2.937406978,2.937406978,1.823558988,1.823558988,37.31277424,15.31958218,0.0,5.749511833,5.749511833,0.0,24.26546827,0.0,0.0,0.0,19.6867807,1.0,1.631578947,2.210526316,0.5,-1.38,19,256.125,19133.32585,14.03810834,5.722383717,2.963955218,108.8134839,9.746066232,9.746066232,0.056622837,-1.478689794,-1.4291,62.502,272.253,5,7,0,1,1,0,1,0,1,5,0,7,5,7,1,3,0,1,1,106,35.00636288,35.91488922,0.0,6.290026729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26546827,0.0,6.606881965,4.227970661,2,35.00636288,0.0,0.0,0.0,0.0,30.70589228,6.606881965,24.26546827,11.49902367,35.05263158,4.736862954,0.0,11.49902367,0.0,62.84541122,4.736862954,0.0,0.0,24.26546827,0.0,0.0,119.61,10.47779691,0.0,0.0,47.06823951,0.0,0.364150237,5.686752488,-6.5834317,-0.513507443,0.0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.457390965
RILAPLADIB (BRD:BRD-K00004676-001-01-9),-0.1184221806876184,0,3.148475252,1.283644061,2061.413626,36.8294874,28.54337192,29.3598685,25.01139025,16.97164893,17.95724749,12.81102349,13.8066502,9.46367732,10.5530229,6.571162438,7.606602044,23.37419169,31.54114961,0.0,35.23887245,34.64397477,73.5638016,30.33183534,35.94236546,29.165378,4.899909731,4.736862954,0.903846154,1.576923077,2.25,0.3,-4.52,52,697.515,350000000000.0,37.24391238,16.436573,8.737538373,302.3594299,14.57342109,14.57342109,0.046124133,-4.41806888,8.3974,192.895,735.819,0,6,0,1,1,1,4,1,5,0,0,6,0,12,2,12,0,1,1,272,19.10378206,6.544756406,17.06323207,5.907179729,0.0,6.176298517,9.589074368,8.780830095,13.17124514,11.76188495,60.66367068,59.86383306,62.09956038,22.71299415,11.77235163,6,31.48347538,28.57198961,0.0,14.36691911,0.0,48.92810899,33.35094872,135.6099968,11.12690298,14.19230769,5.428790392,21.95207524,0.0,11.76188495,59.66688839,34.55006507,11.63444168,29.53199772,106.8823703,0.0,22.02982792,54.78,74.88593668,1.159447643,31.84869119,0.892947357,1.989066367,-2.034109865,24.77988011,-2.936998599,3.167197505,1.664608288,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,3,0,1,0,0,0,4,1,0,1,5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0.095253556
ABT 869 (BRD:BRD-K99749624-001-07-0),-0.1183315045555228,0,3.065715575,1.524204604,1167.358461,19.67299763,15.08427932,15.08427932,13.50804039,8.682413124,8.682413124,6.476755917,6.476755917,4.432442244,4.432442244,3.085958387,3.085958387,11.84833535,9.184952232,0.0,5.687386275,11.50524905,27.59327941,6.066367068,24.26546827,37.25557254,20.83094082,5.733667477,1.071428571,1.857142857,2.642857143,0.047619048,-3.87,28,357.263,3147705.072,17.53916848,7.033963998,3.372130349,160.1210748,13.78261101,13.78261101,0.135398996,-0.515342078,4.90362,109.7205,375.407,5,6,0,0,0,2,3,1,4,0,0,3,4,7,1,3,0,0,0,140,16.36724469,11.63508362,0.0,0.0,0.0,6.031114512,5.098681808,9.184952232,5.098681808,0.0,30.33183534,53.94592702,5.687386275,16.59031121,4.40606713,4,9.184952232,34.12667477,0.0,10.19736362,0.0,6.9237372,16.36724469,72.04434302,11.12690298,10.78571429,16.36724469,26.37758756,0.0,0.0,16.22847813,0.0,12.74095804,5.563451492,60.66367068,0.0,22.02982792,95.83,13.78261101,0.0,12.16723119,13.03297286,10.24170415,0.022457243,17.09174636,0.0,1.827943855,0.0,0,0,0,1,0,2,1,0,0,0,1,1,1,3,1,0,1,0,0,2,0,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409856417
PAFURAMIDINE (BRD:BRD-K68805147-001-01-8),-0.118303603385707,0,3.187031229,1.803741471,879.6517211,19.22540387,15.04737529,15.04737529,13.1177235,8.16787512,8.16787512,5.636800864,5.636800864,3.915634676,3.915634676,2.560794571,2.560794571,0.0,0.0,0.0,0.0,11.67123957,33.7743008,14.21959508,0.0,60.66367068,19.98660262,15.88448589,0.666666667,1.037037037,1.37037037,0.1,-3.74,27,344.245,1885192.713,18.06314374,8.092581176,4.090878749,156.4052831,5.979089191,5.979089191,0.319962179,0.319962179,3.147,105.0468,364.405,4,7,0,0,0,0,2,1,3,0,0,5,2,7,1,6,0,0,0,138,25.55966306,25.74008992,11.67123957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.842362,12.13273414,22.25380597,0.0,5.41397989,3,14.0923281,11.67123957,0.0,0.0,21.77876041,0.0,14.21959508,71.79057367,22.64739782,12.07407407,11.46733495,0.0,0.0,0.0,25.89083465,9.675177167,0.0,11.12690298,75.39224708,0.0,22.64739782,108.36,5.979089191,0.0,9.368301737,7.435709081,15.02590304,2.14610516,18.967781,0.0,0.0,2.910444127,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.396711142
NIDA-41020 (BRD:BRD-K17617556-001-01-3),-0.1169221298713521,0,3.11168154,1.793579564,1089.701084,21.95745468,17.4910521,19.00291,14.97356555,10.23074485,10.9866738,7.546887909,8.390523816,5.454381027,5.992211445,3.829018173,4.317566262,0.0,4.794537184,0.0,5.907179729,21.4265809,48.50149887,6.420821623,29.99070168,36.198118,10.52447321,27.93874273,1.064516129,1.774193548,2.419354839,0.304347826,-2.54,31,435.185,13284689.55,21.68295782,9.302964203,4.562610249,191.2279624,13.09869266,13.09869266,0.224076244,-0.224076244,5.29382,123.1992,459.377,1,6,0,1,1,1,2,1,3,0,0,5,1,8,2,5,0,1,1,162,4.736862954,5.749511833,5.693927995,0.0,5.907179729,0.0,10.22032858,9.690715459,5.098681808,0.0,29.6227014,62.22994992,29.23904911,23.51374512,6.506960658,4,9.531400138,29.10905951,0.0,20.21518866,0.0,26.18620207,20.19931035,63.76721559,22.69427759,14.4516129,10.16265435,0.0,5.749511833,23.20187978,40.89588735,0.0,6.9237372,35.31438154,42.46456948,10.04526663,16.94476576,59.39,6.99187266,12.58622164,13.09869266,7.624545345,6.473141953,0.525978123,12.86045771,3.340353089,3.594937531,1.626021502,0,0,0,0,0,2,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.563216871
FENTIAZAC (BRD:BRD-K16077845-001-06-1),-0.1168413194407509,0,2.919268908,2.088127926,797.2860773,15.52673326,11.49214745,13.06457298,10.63103029,6.661332654,7.855793708,4.734234836,6.254292373,3.147524102,4.503925309,2.146408668,3.352467779,5.969305288,4.794537184,0.0,6.420821623,10.71656131,21.01167387,11.33678588,12.13273414,42.46456948,4.983978521,16.70746729,1.045454545,1.727272727,2.363636364,0.058823529,-2.17,22,317.712,149933.6511,14.75420736,6.298047865,3.183456811,136.3945091,11.10991077,11.10991077,0.03922619,-0.862522956,4.7576,89.3358,329.808,1,3,0,0,0,0,2,1,3,0,0,3,1,5,1,4,0,0,0,110,5.106527395,5.007623697,0.0,0.0,0.0,5.969305288,4.794537184,4.983978521,0.0,11.33678588,54.06550937,12.13273414,21.02668349,12.11474962,4.223759279,3,9.901064579,28.90703106,0.0,4.983978521,0.0,6.420821623,0.0,64.49708412,21.82845468,10.59090909,0.0,0.0,0.0,22.93772577,16.0598112,11.21535881,0.0,4.877147194,54.59730362,5.022633314,21.82845468,50.19,0.0,7.327460912,16.49957347,10.58187796,2.570697366,-0.862522956,17.03325056,-0.03922619,0.0,0.0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750548802
SAR245409 (BRD:BRD-K56291712-001-01-0),-0.1163237406483776,0,2.915840084,2.462135105,834.1789332,14.2756564,11.21361053,11.21361053,9.613392203,6.293022081,6.293022081,4.471398602,4.471398602,3.246222777,3.246222777,2.297147525,2.297147525,0.0,4.794537184,0.0,11.50760618,23.44931311,11.08015221,0.0,22.89667736,13.8474744,20.16532066,5.733667477,1.4,2.2,2.85,0.230769231,-2.7,20,256.184,54298.77405,12.33975946,4.444626029,1.748568985,114.0325784,12.54281463,12.54281463,0.13462963,-0.13462963,1.09212,76.2031,270.296,3,7,0,0,0,0,0,3,3,0,0,6,2,7,3,2,0,0,0,102,5.733667477,5.647177221,0.0,5.948339281,5.559266895,0.0,14.46031864,4.983978521,10.08266033,0.0,0.0,25.98020854,18.12782419,16.95130748,2.742280804,3,0.0,16.98174072,0.0,24.73242031,0.0,20.39223081,5.733667477,34.37730978,11.25737949,11.1,11.29293437,5.948339281,0.0,0.0,24.73242031,6.544756406,6.9237372,12.61766519,23.12411489,0.0,22.29078092,102.48,1.587685185,0.0,20.88710554,7.592532334,7.972620937,0.170480967,3.532571019,1.682137713,4.241532974,0.0,0,0,0,1,0,5,1,0,0,0,0,0,4,1,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.725310032
QUAZINONE (BRD:BRD-K63631219-001-01-6),-0.1157237352091519,0,2.532125934,2.06719266,511.951181,11.28409257,8.697147812,9.453076758,7.664703798,5.101949161,5.479913634,3.968472309,4.375672436,3.006833211,3.360943108,2.017582713,2.251883472,0.0,4.794537184,0.0,11.94902056,12.50431097,16.27347108,0.0,0.0,30.02274814,10.30919334,11.60093989,1.5625,2.375,3.1875,0.272727273,-1.55,16,225.594,7034.245845,9.660077512,3.218736418,1.228528567,97.91425805,11.47431028,11.47431028,0.10515873,-0.201923343,1.8522,62.5217,235.674,1,4,0,2,2,1,1,0,1,1,0,3,1,5,2,0,0,0,0,82,10.21669833,6.041840829,0.0,5.959554569,5.907179729,0.0,4.794537184,0.0,4.992404733,0.0,17.66730696,19.05647134,16.27347108,6.544756406,1.943327706,3,4.794537184,29.15506046,0.0,4.899909731,4.992404733,19.51033443,5.316788604,28.78518601,0.0,22.375,5.316788604,5.687386275,0.0,11.60093989,22.80848486,11.33929359,0.0,12.48718869,23.19150594,5.022633314,0.0,44.7,0.0,6.12521416,17.37097789,3.849350907,1.952839506,0.526569665,5.470585475,0.0,2.482240174,0.0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746584253
U-104 (BRD:BRD-K77867004-001-02-7),-0.1156654382816945,0,2.407728603,2.009916126,743.2358822,15.45781916,10.70711006,11.52360664,9.842355159,5.809000531,7.355320009,4.155403833,5.716826891,2.542808007,3.472039241,1.554608424,2.07004825,21.87162651,17.60274922,0.0,4.895483476,11.37477255,0.0,48.53093655,0.0,0.0,10.63357721,5.138973738,0.904761905,1.333333333,1.761904762,0.0,-2.45,21,297.226,40719.50613,14.9487415,5.897404161,4.263234094,120.3808879,12.71746177,12.71746177,0.049080793,-3.764523822,2.1171,76.8566,309.322,4,6,0,0,0,2,2,0,2,0,0,3,3,8,0,3,0,0,0,110,10.63357721,5.817220841,0.0,10.02329115,0.0,6.031114512,0.0,22.74172295,0.0,0.0,0.0,48.53093655,11.37477255,4.895483476,4.198036683,2,17.60274922,27.42917822,0.0,0.0,5.138973738,4.895483476,10.63357721,54.34815739,0.0,10.95238095,15.77255095,20.55972478,0.0,0.0,14.4489115,10.02329115,5.817220841,0.0,53.42642002,0.0,0.0,101.29,34.88248494,0.0,11.64062596,9.971408799,0.816729445,-0.403202944,10.10647763,0.0,0.0,-3.764523822,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,2,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808984029
CS-110266 (BRD:BRD-K15519488-050-01-3),-0.1144692754106737,0,3.008086621,1.767008932,569.8088084,14.12310958,12.81328104,13.62977762,10.38377671,8.62611794,9.442614521,6.788429553,7.872206509,5.526280128,6.835704915,4.388278719,5.725726362,0.0,0.0,0.0,0.0,5.538925252,0.0,74.54222993,4.877147194,0.0,46.56853095,0.0,0.857142857,1.571428571,2.333333333,0.578947368,-0.86,21,274.283,171870.0372,13.77896585,5.734710395,2.426338541,131.5159655,2.847592593,2.847592593,0.363449074,0.363449074,5.5466,92.012,299.483,0,1,1,1,2,0,1,1,2,0,0,2,0,2,2,2,1,1,2,112,0.0,0.0,0.0,0.0,0.0,0.0,4.899909731,0.0,0.0,11.33678588,43.8823877,56.29175765,9.57706711,5.538925252,3.762779938,4,0.0,21.42293001,0.0,4.899909731,0.0,56.90549824,13.08951281,35.20898254,0.0,23.42857143,0.0,0.0,0.0,11.33678588,17.98942254,5.538925252,0.0,56.24372018,30.33183534,0.0,10.08614413,3.24,1.467090656,2.054626795,4.491388889,1.443942508,0.363449074,0.0,11.41918856,11.21617615,2.627470711,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.702769561
ETC-159 (BRD:BRD-K54264768-001-01-2),-0.1140554043229312,0,3.151203127,1.549453432,1318.419416,20.54324112,15.73393538,15.73393538,13.9523975,8.75320015,8.75320015,6.468461124,6.468461124,4.532736583,4.532736583,3.015746863,3.015746863,17.15619002,14.38361155,0.0,17.70863434,11.51179077,10.13055114,29.55686334,12.13273414,30.33183534,20.49813074,0.0,1.0,1.75862069,2.448275862,0.157894737,-4.08,29,374.255,5210779.071,18.29108891,7.150688407,3.3106769,163.6272214,12.42999476,12.42999476,0.160654262,-0.513513252,0.5294,106.3127,391.391,1,10,0,0,0,1,1,3,4,0,0,9,1,10,3,4,0,0,0,146,9.883888252,6.544756406,16.98174072,5.907179729,5.559266895,5.689743398,18.72327366,9.778515705,0.0,10.19736362,30.33183534,12.13273414,19.65879546,12.02124807,4.510133703,4,4.794537184,22.88892045,0.0,28.88264108,14.09534397,6.544756406,5.316788604,69.62997422,11.25737949,10.96551724,16.5657989,5.817862778,0.0,0.0,34.78982081,25.43463756,0.0,0.0,58.38096392,0.0,22.42125742,116.7,3.642188329,0.0,40.93064947,10.79176001,1.011470744,-0.109841007,12.97174569,1.356415396,-0.160654262,2.899598965,0,0,0,0,0,6,0,0,0,0,1,1,6,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542369102
SEMAXANIB (BRD:BRD-K63504947-001-15-4),-0.1138351985831469,0,2.809339392,2.122589298,664.8831671,12.69830613,10.37234991,10.37234991,8.647867046,5.936174953,5.936174953,4.606758735,4.606758735,3.188426629,3.188426629,2.326099907,2.326099907,0.0,4.794537184,0.0,5.907179729,0.0,33.77524978,0.0,0.0,44.18896278,16.36713419,0.0,1.166666667,1.944444444,2.666666667,0.133333333,-2.29,18,224.178,20373.32927,10.83838086,3.875607666,1.643462454,105.5383184,11.96040202,11.96040202,0.039024943,-0.039024943,3.12424,73.2094,238.29,2,3,0,1,1,1,1,1,2,0,0,1,2,3,2,1,0,0,0,90,10.30076712,0.0,0.0,0.0,5.907179729,0.0,4.794537184,0.0,0.0,0.0,18.19910121,37.61968013,22.63869376,5.57310453,2.333628442,3,4.794537184,23.24369064,0.0,4.983978521,0.0,13.8474744,5.316788604,52.84659432,0.0,15.88888889,5.316788604,5.687386275,0.0,0.0,10.89115825,4.794537184,13.8474744,22.51475897,30.33183534,0.0,11.64912464,44.89,0.0,0.0,15.22658565,2.872866355,5.816628349,-0.039024943,9.821529011,1.920138889,4.047943358,0.0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,0,0,1,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.736504388
